,Id,category,identifier
CLEC7A,762,Ligand,CLEC7A
CADM1,763,Ligand,CADM1
CDHR2,764,Ligand,CDHR2
ACE2,765,Ligand,ACE2
PRRG4,766,Ligand,PRRG4
ACP4,767,Ligand,ACP4
ULBP3,768,Ligand,ULBP3
ULBP2,769,Ligand,ULBP2
ULBP1,770,Ligand,ULBP1
RTN4R,771,Ligand,RTN4R
CD244,772,Ligand,CD244
SIGLEC1,773,Ligand,SIGLEC1
DCLK3,774,Ligand,DCLK3
SEMA4C,775,Ligand,SEMA4C
SLITRK2,776,Ligand,SLITRK2
PCDHAC1,777,Ligand,PCDHAC1
CDH19,778,Ligand,CDH19
P2RY12,779,Ligand,P2RY12
CDH23,780,Ligand,CDH23
SEMA6A,781,Ligand,SEMA6A
SEMA4A,782,Ligand,SEMA4A
SEMA6C,783,Ligand,SEMA6C
SEMA6B,784,Ligand,SEMA6B
CDCP1,785,Ligand,CDCP1
SLITRK6,786,Ligand,SLITRK6
CLMP,787,Ligand,CLMP
ANTXR1,788,Ligand,ANTXR1
VSIR,789,Ligand,VSIR
SLC52A2,790,Ligand,SLC52A2
LIN7B,791,Ligand,LIN7B
EDA2R,792,Ligand,EDA2R
PLGRKT,793,Ligand,PLGRKT
CDH20,794,Ligand,CDH20
LPAR2,795,Ligand,LPAR2
LRRC4,796,Ligand,LRRC4
LRRC4C,797,Ligand,LRRC4C
PLXNA4,798,Ligand,PLXNA4
GP6,799,Ligand,GP6
PTPRH,800,Ligand,PTPRH
NRXN3,801,Ligand,NRXN3
CD209,802,Ligand,CD209
IL1RAPL2,803,Ligand,IL1RAPL2
TNFRSF12A,804,Ligand,TNFRSF12A
TREM1,805,Ligand,TREM1
PARD6A,806,Ligand,PARD6A
CD320,807,Ligand,CD320
FZD3,808,Ligand,FZD3
IL1RAP,809,Ligand,IL1RAP
SEMA4B,810,Ligand,SEMA4B
CD93,811,Ligand,CD93
TRPV5,812,Ligand,TRPV5
RTN4,813,Ligand,RTN4
NECTIN3,814,Ligand,NECTIN3
DLL4,815,Ligand,DLL4
TPSG1,816,Ligand,TPSG1
CISH,817,Ligand,CISH
LRRC4B,818,Ligand,LRRC4B
SEMA4G,819,Ligand,SEMA4G
STAB1,820,Ligand,STAB1
DLL3,821,Ligand,DLL3
SIGLEC8,822,Ligand,SIGLEC8
PODXL2,823,Ligand,PODXL2
NLGN3,824,Ligand,NLGN3
TREM2,825,Ligand,TREM2
IL1RAPL1,826,Ligand,IL1RAPL1
CD274,827,Ligand,CD274
KLRF1,828,Ligand,KLRF1
FLRT3,829,Ligand,FLRT3
FLRT1,830,Ligand,FLRT1
NTM,831,Ligand,NTM
SIRPG,832,Ligand,SIRPG
CNTN3,833,Ligand,CNTN3
SEMA5B,834,Ligand,SEMA5B
PTGFRN,835,Ligand,PTGFRN
LRIT1,836,Ligand,LRIT1
HCST,837,Ligand,HCST
LPAR3,838,Ligand,LPAR3
TJP2,839,Ligand,TJP2
EPHA6,840,Ligand,EPHA6
CD300A,841,Ligand,CD300A
CNTNAP2,842,Ligand,CNTNAP2
IL20RA,843,Ligand,IL20RA
CLEC2D,844,Ligand,CLEC2D
PLXNA1,845,Ligand,PLXNA1
CDH22,846,Ligand,CDH22
PILRB,847,Ligand,PILRB
PILRA,848,Ligand,PILRA
ADAM21,849,Ligand,ADAM21
ADAM28,850,Ligand,ADAM28
ITGA11,851,Ligand,ITGA11
PRND,852,Ligand,PRND
CDH9,853,Ligand,CDH9
CDH7,854,Ligand,CDH7
PLXNB3,855,Ligand,PLXNB3
FZD4,856,Ligand,FZD4
FZD10,857,Ligand,FZD10
HHLA2,858,Ligand,HHLA2
NOTCH3,859,Ligand,NOTCH3
ICAM5,860,Ligand,ICAM5
PCDHA7,861,Ligand,PCDHA7
PCDHA6,862,Ligand,PCDHA6
PCDHA4,863,Ligand,PCDHA4
PCDHA12,864,Ligand,PCDHA12
STUB1,865,Ligand,STUB1
TNFSF18,866,Ligand,TNFSF18
PROCR,867,Ligand,PROCR
FZD1,868,Ligand,FZD1
SHANK2,869,Ligand,SHANK2
CNTN6,870,Ligand,CNTN6
PA2G4,871,Ligand,PA2G4
TNN,872,Ligand,TNN
NAALADL1,873,Ligand,NAALADL1
SH2B3,874,Ligand,SH2B3
JAG2,875,Ligand,JAG2
TNFSF13B,876,Ligand,TNFSF13B
VSIG4,877,Ligand,VSIG4
SIGLEC7,878,Ligand,SIGLEC7
ITM2B,879,Ligand,ITM2B
TLR6,880,Ligand,TLR6
NTNG1,881,Ligand,NTNG1
RPH3A,882,Ligand,RPH3A
SIGLEC9,883,Ligand,SIGLEC9
PLXND1,884,Ligand,PLXND1
PCDHB3,885,Ligand,PCDHB3
PCDHGB6,886,Ligand,PCDHGB6
PCDHA9,887,Ligand,PCDHA9
PCDHA8,888,Ligand,PCDHA8
PCDHA5,889,Ligand,PCDHA5
PCDHA3,890,Ligand,PCDHA3
PCDHA2,891,Ligand,PCDHA2
PCDHA13,892,Ligand,PCDHA13
PCDHA11,893,Ligand,PCDHA11
PCDHA10,894,Ligand,PCDHA10
PCDHA1,895,Ligand,PCDHA1
CLDN16,896,Ligand,CLDN16
CORIN,897,Ligand,CORIN
TNFRSF18,898,Ligand,TNFRSF18
ST14,899,Ligand,ST14
F11R,900,Ligand,F11R
GPC6,901,Ligand,GPC6
NPTN,902,Ligand,NPTN
PTCH2,903,Ligand,PTCH2
EPN1,904,Ligand,EPN1
LAMC3,905,Ligand,LAMC3
ROBO1,906,Ligand,ROBO1
CDH10,907,Ligand,CDH10
TNFRSF11A,908,Ligand,TNFRSF11A
ICOS,909,Ligand,ICOS
CTNNA1,910,Ligand,CTNNA1
CTNNB1,911,Ligand,CTNNB1
VASP,912,Ligand,VASP
NRG1,913,Ligand,NRG1
GRB7,914,Ligand,GRB7
TRIP6,915,Ligand,TRIP6
CTNNA3,916,Ligand,CTNNA3
CTNND2,917,Ligand,CTNND2
ADCY6,918,Ligand,ADCY6
TMPRSS11D,919,Ligand,TMPRSS11D
ADCY3,920,Ligand,ADCY3
ADCY9,921,Ligand,ADCY9
ADAM11,922,Ligand,ADAM11
CPD,923,Ligand,CPD
ADCY5,924,Ligand,ADCY5
CYBB,925,Ligand,CYBB
HPN,926,Ligand,HPN
MME,927,Ligand,MME
ACE,928,Ligand,ACE
CPM,929,Ligand,CPM
TYR,930,Ligand,TYR
IDE,931,Ligand,IDE
ANPEP,932,Ligand,ANPEP
DPEP1,933,Ligand,DPEP1
ENPP1,934,Ligand,ENPP1
ADCY7,935,Ligand,ADCY7
BACE1,936,Ligand,BACE1
ENPEP,937,Ligand,ENPEP
ADCY2,938,Ligand,ADCY2
HYAL2,939,Ligand,HYAL2
ENPP2,940,Ligand,ENPP2
ZDHHC5,941,Ligand,ZDHHC5
ADAM19,942,Ligand,ADAM19
ADAM7,943,Ligand,ADAM7
MANSC1,944,Ligand,MANSC1
MMP25,945,Ligand,MMP25
DUOX1,946,Ligand,DUOX1
ADAM29,947,Ligand,ADAM29
MMP17,948,Ligand,MMP17
BACE2,949,Ligand,BACE2
LGALS9,950,Ligand,LGALS9
AGRN,951,Ligand,AGRN
NRG2,952,Ligand,NRG2
EREG,953,Ligand,EREG
DHH,954,Ligand,DHH
SLITRK5,955,Ligand,SLITRK5
ABCA1,956,Ligand,ABCA1
HRAS,957,Ligand,HRAS
EGF,958,Ligand,EGF
TGFA,959,Ligand,TGFA
LTA,960,Ligand,LTA
TNF,961,Ligand,TNF
HLA-DQA2,962,Ligand,HLA-DQA2
HLA-DQA1,963,Ligand,HLA-DQA1
HLA-DQB1,964,Ligand,HLA-DQB1
HLA-DPB1,965,Ligand,HLA-DPB1
HLA-DOA,966,Ligand,HLA-DOA
FCER2,967,Ligand,FCER2
MELTF,968,Ligand,MELTF
ADRA2A,969,Ligand,ADRA2A
CSF1,970,Ligand,CSF1
TGFB3,971,Ligand,TGFB3
CHRM1,972,Ligand,CHRM1
TDGF1,973,Ligand,TDGF1
HLA-DOB,974,Ligand,HLA-DOB
PLA2G2A,975,Ligand,PLA2G2A
AREG,976,Ligand,AREG
GJA1,977,Ligand,GJA1
ADRA2B,978,Ligand,ADRA2B
HLA-DPA1,979,Ligand,HLA-DPA1
CHRM3,980,Ligand,CHRM3
KITLG,981,Ligand,KITLG
HLA-DMA,982,Ligand,HLA-DMA
HLA-DMB,983,Ligand,HLA-DMB
HTR2C,984,Ligand,HTR2C
CD40LG,985,Ligand,CD40LG
SSTR2,986,Ligand,SSTR2
BTC,987,Ligand,BTC
PTGS2,988,Ligand,PTGS2
TNFSF9,989,Ligand,TNFSF9
GDF5,990,Ligand,GDF5
BAG6,991,Ligand,BAG6
PTDSS1,992,Ligand,PTDSS1
PSEN1,993,Ligand,PSEN1
FLT3LG,994,Ligand,FLT3LG
TNFSF10,995,Ligand,TNFSF10
GPC3,996,Ligand,GPC3
NRG3,997,Ligand,NRG3
B2M,998,Ligand,B2M
CX3CL1,999,Ligand,CX3CL1
ARF1,1000,Ligand,ARF1
ADCY1,1001,Ligand,ADCY1
BTN1A1,1002,Ligand,BTN1A1
IHH,1003,Ligand,IHH
HLA-DRB5,1004,Ligand,HLA-DRB5
SIGIRR,1005,Ligand,SIGIRR
CLEC4G,1006,Ligand,CLEC4G
RIMS1,1007,Ligand,RIMS1
PDPN,1008,Ligand,PDPN
SECTM1,1009,Ligand,SECTM1
NRG4,1010,Ligand,NRG4
RGMA,1011,Ligand,RGMA
SLITRK1,1012,Ligand,SLITRK1
CXCL16,1013,Ligand,CXCL16
FZD8,1014,Ligand,FZD8
TLR9,1015,Ligand,TLR9
PDGFC,1016,Ligand,PDGFC
HEBP1,1017,Ligand,HEBP1
LIN7C,1018,Ligand,LIN7C
LRP1B,1019,Ligand,LRP1B
CLEC1B,1020,Ligand,CLEC1B
CGN,1021,Ligand,CGN
CKLF,1022,Ligand,CKLF
DNAJB11,1023,Ligand,DNAJB11
SERTAD1,1024,Ligand,SERTAD1
SHANK1,1025,Ligand,SHANK1
COL6A6,1026,Ligand,COL6A6
COL6A5,1027,Ligand,COL6A5
PSMD11,1028,Ligand,PSMD11
CCN1,1029,Ligand,CCN1
NTN3,1030,Ligand,NTN3
WNT10B,1031,Ligand,WNT10B
WNT7A,1032,Ligand,WNT7A
HSPB6,1033,Ligand,HSPB6
WNT9A,1034,Ligand,WNT9A
WNT9B,1035,Ligand,WNT9B
ADAMTS3,1036,Ligand,ADAMTS3
ARPC2,1037,Ligand,ARPC2
ARPC5,1038,Ligand,ARPC5
FGF10,1039,Ligand,FGF10
MMP20,1040,Ligand,MMP20
SLIT1,1041,Ligand,SLIT1
SLIT3,1042,Ligand,SLIT3
ADAMTS4,1043,Ligand,ADAMTS4
CNMD,1044,Ligand,CNMD
SLIT2,1045,Ligand,SLIT2
LRIG2,1046,Ligand,LRIG2
CCN4,1047,Ligand,CCN4
PAPLN,1048,Ligand,PAPLN
NTN1,1049,Ligand,NTN1
EFEMP2,1050,Ligand,EFEMP2
LGI1,1051,Ligand,LGI1
WNT11,1052,Ligand,WNT11
TGFB1,1053,Ligand,TGFB1
COL3A1,1054,Ligand,COL3A1
COL4A1,1055,Ligand,COL4A1
CRYAB,1056,Ligand,CRYAB
KRT14,1057,Ligand,KRT14
APOE,1058,Ligand,APOE
FGA,1059,Ligand,FGA
FGB,1060,Ligand,FGB
FGG,1061,Ligand,FGG
BGLAP,1062,Ligand,BGLAP
ANG,1063,Ligand,ANG
MMP1,1064,Ligand,MMP1
SLPI,1065,Ligand,SLPI
VTN,1066,Ligand,VTN
KRT1,1067,Ligand,KRT1
VWF,1068,Ligand,VWF
TUBB4A,1069,Ligand,TUBB4A
ISG15,1070,Ligand,ISG15
COL5A2,1071,Ligand,COL5A2
PRSS2,1072,Ligand,PRSS2
MMP2,1073,Ligand,MMP2
MMP3,1074,Ligand,MMP3
SOD3,1075,Ligand,SOD3
MGP,1076,Ligand,MGP
COL4A2,1077,Ligand,COL4A2
VIM,1078,Ligand,VIM
KRT19,1079,Ligand,KRT19
MMP7,1080,Ligand,MMP7
LGALS1,1081,Ligand,LGALS1
SPARC,1082,Ligand,SPARC
WNT2,1083,Ligand,WNT2
HMOX1,1084,Ligand,HMOX1
SPP1,1085,Ligand,SPP1
TFPI,1086,Ligand,TFPI
RBP3,1087,Ligand,RBP3
HAPLN1,1088,Ligand,HAPLN1
EPB41,1089,Ligand,EPB41
MBL2,1090,Ligand,MBL2
COL11A1,1091,Ligand,COL11A1
COL6A1,1092,Ligand,COL6A1
COL6A2,1093,Ligand,COL6A2
COL6A3,1094,Ligand,COL6A3
BMP4,1095,Ligand,BMP4
ACTN1,1096,Ligand,ACTN1
BMP1,1097,Ligand,BMP1
KRT5,1098,Ligand,KRT5
COL11A2,1099,Ligand,COL11A2
NID1,1100,Ligand,NID1
MMP9,1101,Ligand,MMP9
JUP,1102,Ligand,JUP
DSP,1103,Ligand,DSP
IGFBP3,1104,Ligand,IGFBP3
IGFBP2,1105,Ligand,IGFBP2
BMP7,1106,Ligand,BMP7
VCL,1107,Ligand,VCL
KRT15,1108,Ligand,KRT15
PI3,1109,Ligand,PI3
OGN,1110,Ligand,OGN
COL9A1,1111,Ligand,COL9A1
COL5A1,1112,Ligand,COL5A1
PTN,1113,Ligand,PTN
ZP3,1114,Ligand,ZP3
BGN,1115,Ligand,BGN
MATN1,1116,Ligand,MATN1
TGM2,1117,Ligand,TGM2
IGFBP4,1118,Ligand,IGFBP4
MMP8,1119,Ligand,MMP8
FBLN1,1120,Ligand,FBLN1
MMP11,1121,Ligand,MMP11
IGFBP5,1122,Ligand,IGFBP5
COL8A2,1123,Ligand,COL8A2
COL8A1,1124,Ligand,COL8A1
LOX,1125,Ligand,LOX
CCN2,1126,Ligand,CCN2
COL4A5,1127,Ligand,COL4A5
SFTPD,1128,Ligand,SFTPD
FBN1,1129,Ligand,FBN1
ACTN2,1130,Ligand,ACTN2
TIMP3,1131,Ligand,TIMP3
MYH11,1132,Ligand,MYH11
CHI3L1,1133,Ligand,CHI3L1
SERPINF1,1134,Ligand,SERPINF1
RPS19,1135,Ligand,RPS19
COL15A1,1136,Ligand,COL15A1
MMP12,1137,Ligand,MMP12
WNT5A,1138,Ligand,WNT5A
MMP13,1139,Ligand,MMP13
CCN3,1140,Ligand,CCN3
COMP,1141,Ligand,COMP
LUM,1142,Ligand,LUM
COL4A4,1143,Ligand,COL4A4
COPA,1144,Ligand,COPA
CRISP3,1145,Ligand,CRISP3
MFAP2,1146,Ligand,MFAP2
GP2,1147,Ligand,GP2
WNT3,1148,Ligand,WNT3
WNT4,1149,Ligand,WNT4
WNT7B,1150,Ligand,WNT7B
ACTB,1151,Ligand,ACTB
ACTR2,1152,Ligand,ACTR2
TGFB2,1153,Ligand,TGFB2
RPL23,1154,Ligand,RPL23
RPL11,1155,Ligand,RPL11
RPS27A,1156,Ligand,RPS27A
UBA52,1157,Ligand,UBA52
ACTA1,1158,Ligand,ACTA1
TNFAIP6,1159,Ligand,TNFAIP6
FBLN2,1160,Ligand,FBLN2
CLTC,1161,Ligand,CLTC
COL4A3,1162,Ligand,COL4A3
COL7A1,1163,Ligand,COL7A1
DST,1164,Ligand,DST
COL10A1,1165,Ligand,COL10A1
COL14A1,1166,Ligand,COL14A1
FMOD,1167,Ligand,FMOD
COL16A1,1168,Ligand,COL16A1
TFF3,1169,Ligand,TFF3
ACTN3,1170,Ligand,ACTN3
MFGE8,1171,Ligand,MFGE8
FGL1,1172,Ligand,FGL1
EFEMP1,1173,Ligand,EFEMP1
DLG1,1174,Ligand,DLG1
DMP1,1175,Ligand,DMP1
MFAP5,1176,Ligand,MFAP5
TUBB3,1177,Ligand,TUBB3
COL4A6,1178,Ligand,COL4A6
COL9A3,1179,Ligand,COL9A3
COL9A2,1180,Ligand,COL9A2
LTBP1,1181,Ligand,LTBP1
NUMA1,1182,Ligand,NUMA1
COL19A1,1183,Ligand,COL19A1
PCOLCE,1184,Ligand,PCOLCE
ADIPOQ,1185,Ligand,ADIPOQ
IGFBP7,1186,Ligand,IGFBP7
ECM1,1187,Ligand,ECM1
COL24A1,1188,Ligand,COL24A1
RSPO4,1189,Ligand,RSPO4
RSPO1,1190,Ligand,RSPO1
COL28A1,1191,Ligand,COL28A1
VWA1,1192,Ligand,VWA1
C6orf15,1193,Ligand,C6orf15
NPNT,1194,Ligand,NPNT
RSPO2,1195,Ligand,RSPO2
LINGO4,1196,Ligand,LINGO4
IGSF10,1197,Ligand,IGSF10
GLDN,1198,Ligand,GLDN
TUBA1A,1199,Ligand,TUBA1A
ADAMTS13,1200,Ligand,ADAMTS13
COL27A1,1201,Ligand,COL27A1
CMTM8,1202,Ligand,CMTM8
LGI2,1203,Ligand,LGI2
LGI4,1204,Ligand,LGI4
LGI3,1205,Ligand,LGI3
COL22A1,1206,Ligand,COL22A1
MUC7,1207,Ligand,MUC7
IGFBPL1,1208,Ligand,IGFBPL1
TTN,1209,Ligand,TTN
HAS1,1210,Ligand,HAS1
PRG4,1211,Ligand,PRG4
WNT2B,1212,Ligand,WNT2B
WNT8B,1213,Ligand,WNT8B
COL26A1,1214,Ligand,COL26A1
CTHRC1,1215,Ligand,CTHRC1
VWCE,1216,Ligand,VWCE
BCAN,1217,Ligand,BCAN
SFRP2,1218,Ligand,SFRP2
COL21A1,1219,Ligand,COL21A1
ERBIN,1220,Ligand,ERBIN
MUC4,1221,Ligand,MUC4
AMELX,1222,Ligand,AMELX
AMELY,1223,Ligand,AMELY
NELL2,1224,Ligand,NELL2
MMP19,1225,Ligand,MMP19
COL12A1,1226,Ligand,COL12A1
TIMP4,1227,Ligand,TIMP4
RARRES2,1228,Ligand,RARRES2
MYOC,1229,Ligand,MYOC
KRTAP4-12,1230,Ligand,KRTAP4-12
SOST,1231,Ligand,SOST
SPON2,1232,Ligand,SPON2
ASPN,1233,Ligand,ASPN
RSPO3,1234,Ligand,RSPO3
ANGPTL4,1235,Ligand,ANGPTL4
IMPG2,1236,Ligand,IMPG2
WNT10A,1237,Ligand,WNT10A
NYX,1238,Ligand,NYX
WNT8A,1239,Ligand,WNT8A
WNT5B,1240,Ligand,WNT5B
MUC13,1241,Ligand,MUC13
MMRN2,1242,Ligand,MMRN2
NTN4,1243,Ligand,NTN4
SPON1,1244,Ligand,SPON1
AMBN,1245,Ligand,AMBN
ESM1,1246,Ligand,ESM1
MEPE,1247,Ligand,MEPE
MXRA5,1248,Ligand,MXRA5
MMP26,1249,Ligand,MMP26
ENAM,1250,Ligand,ENAM
LTBP3,1251,Ligand,LTBP3
DSPP,1252,Ligand,DSPP
COL20A1,1253,Ligand,COL20A1
WNT16,1254,Ligand,WNT16
DMBT1,1255,Ligand,DMBT1
ADAMTS1,1256,Ligand,ADAMTS1
COL17A1,1257,Ligand,COL17A1
ADAMTS5,1258,Ligand,ADAMTS5
PSMD13,1259,Ligand,PSMD13
COLQ,1260,Ligand,COLQ
TLN1,1261,Ligand,TLN1
CD2AP,1262,Ligand,CD2AP
EMILIN1,1263,Ligand,EMILIN1
WNT6,1264,Ligand,WNT6
F2,1265,Ligand,F2
F9,1266,Ligand,F9
F10,1267,Ligand,F10
PLG,1268,Ligand,PLG
F12,1269,Ligand,F12
PLAU,1270,Ligand,PLAU
PLAT,1271,Ligand,PLAT
SERPINC1,1272,Ligand,SERPINC1
SERPINA1,1273,Ligand,SERPINA1
SERPINA3,1274,Ligand,SERPINA3
AGT,1275,Ligand,AGT
A2M,1276,Ligand,A2M
TIMP1,1277,Ligand,TIMP1
KNG1,1278,Ligand,KNG1
HRG,1279,Ligand,HRG
SERPINB2,1280,Ligand,SERPINB2
SERPINE1,1281,Ligand,SERPINE1
SERPINA5,1282,Ligand,SERPINA5
SERPING1,1283,Ligand,SERPING1
SERPINE2,1284,Ligand,SERPINE2
PRSS1,1285,Ligand,PRSS1
CTSL,1286,Ligand,CTSL
CTSB,1287,Ligand,CTSB
ELANE,1288,Ligand,ELANE
CTSG,1289,Ligand,CTSG
LPA,1290,Ligand,LPA
SERPINF2,1291,Ligand,SERPINF2
F7,1292,Ligand,F7
CELA3B,1293,Ligand,CELA3B
TIMP2,1294,Ligand,TIMP2
ITIH2,1295,Ligand,ITIH2
PZP,1296,Ligand,PZP
TGM1,1297,Ligand,TGM1
CTSS,1298,Ligand,CTSS
PCSK6,1299,Ligand,PCSK6
SERPINB1,1300,Ligand,SERPINB1
PRSS3,1301,Ligand,PRSS3
CTSK,1302,Ligand,CTSK
MASP1,1303,Ligand,MASP1
PLOD1,1304,Ligand,PLOD1
CST6,1305,Ligand,CST6
FAM20C,1306,Ligand,FAM20C
HPSE,1307,Ligand,HPSE
GJB6,1308,Ligand,GJB6
CALB2,1309,Ligand,CALB2
GJB2,1310,Ligand,GJB2
RNF43,1311,Ligand,RNF43
IL17RD,1312,Ligand,IL17RD
ZNRF3,1313,Ligand,ZNRF3
ISM1,1314,Ligand,ISM1
IFNL4,1315,Ligand,IFNL4
CCL24,1316,Ligand,CCL24
LGALS8,1317,Ligand,LGALS8
CORT,1318,Ligand,CORT
AGRP,1319,Ligand,AGRP
LEFTY2,1320,Ligand,LEFTY2
CCL21,1321,Ligand,CCL21
FCN1,1322,Ligand,FCN1
CCL22,1323,Ligand,CCL22
SOCS2,1324,Ligand,SOCS2
CXCL11,1325,Ligand,CXCL11
MSTN,1326,Ligand,MSTN
SEMA3E,1327,Ligand,SEMA3E
ANGPT2,1328,Ligand,ANGPT2
NPFF,1329,Ligand,NPFF
VGF,1330,Ligand,VGF
DEFB4B,1331,Ligand,DEFB4B
CCL25,1332,Ligand,CCL25
CCL16,1333,Ligand,CCL16
FGF16,1334,Ligand,FGF16
GNRH2,1335,Ligand,GNRH2
FRS3,1336,Ligand,FRS3
HCRT,1337,Ligand,HCRT
ANGPTL7,1338,Ligand,ANGPTL7
CD5L,1339,Ligand,CD5L
VEGFD,1340,Ligand,VEGFD
CXCL13,1341,Ligand,CXCL13
FGF17,1342,Ligand,FGF17
GDF9,1343,Ligand,GDF9
PSPN,1344,Ligand,PSPN
GREM1,1345,Ligand,GREM1
CRLF1,1346,Ligand,CRLF1
PGLYRP1,1347,Ligand,PGLYRP1
LEFTY1,1348,Ligand,LEFTY1
C1QL1,1349,Ligand,C1QL1
FGF18,1350,Ligand,FGF18
DKK1,1351,Ligand,DKK1
SEMA3D,1352,Ligand,SEMA3D
NXPH2,1353,Ligand,NXPH2
NXPH3,1354,Ligand,NXPH3
SCEL,1355,Ligand,SCEL
CCN6,1356,Ligand,CCN6
GDF11,1357,Ligand,GDF11
BMP10,1358,Ligand,BMP10
UTS2,1359,Ligand,UTS2
CXCL14,1360,Ligand,CXCL14
FGF19,1361,Ligand,FGF19
IL33,1362,Ligand,IL33
CER1,1363,Ligand,CER1
ANGPTL1,1364,Ligand,ANGPTL1
OLFM2,1365,Ligand,OLFM2
BMP15,1366,Ligand,BMP15
IL18BP,1367,Ligand,IL18BP
CP,1368,Ligand,CP
HP,1369,Ligand,HP
PDGFB,1370,Ligand,PDGFB
NGF,1371,Ligand,NGF
GNRH1,1372,Ligand,GNRH1
NPPA,1373,Ligand,NPPA
OXT,1374,Ligand,OXT
AVP,1375,Ligand,AVP
POMC,1376,Ligand,POMC
PENK,1377,Ligand,PENK
PDYN,1378,Ligand,PDYN
CGA,1379,Ligand,CGA
TSHB,1380,Ligand,TSHB
FSHB,1381,Ligand,FSHB
LHB,1382,Ligand,LHB
PRL,1383,Ligand,PRL
GH1,1384,Ligand,GH1
GH2,1385,Ligand,GH2
CALCA,1386,Ligand,CALCA
TG,1387,Ligand,TG
PTH,1388,Ligand,PTH
GCG,1389,Ligand,GCG
VIP,1390,Ligand,VIP
GHRH,1391,Ligand,GHRH
PPY,1392,Ligand,PPY
NPY,1393,Ligand,NPY
INS,1394,Ligand,INS
IGF2,1395,Ligand,IGF2
GAST,1396,Ligand,GAST
IFNA1,1397,Ligand,IFNA1
IFNA2,1398,Ligand,IFNA2
IFNA10,1399,Ligand,IFNA10
IFNA7,1400,Ligand,IFNA7
IFNA21,1401,Ligand,IFNA21
IFNA5,1402,Ligand,IFNA5
IFNA14,1403,Ligand,IFNA14
IFNA17,1404,Ligand,IFNA17
IFNB1,1405,Ligand,IFNB1
IFNG,1406,Ligand,IFNG
IL1A,1407,Ligand,IL1A
IL1B,1408,Ligand,IL1B
EPO,1409,Ligand,EPO
APOA2,1410,Ligand,APOA2
APOC2,1411,Ligand,APOC2
APOC3,1412,Ligand,APOC3
ORM1,1413,Ligand,ORM1
TTR,1414,Ligand,TTR
GC,1415,Ligand,GC
PPBP,1416,Ligand,PPBP
PF4,1417,Ligand,PF4
CXCL10,1418,Ligand,CXCL10
HPX,1419,Ligand,HPX
AMH,1420,Ligand,AMH
PDGFA,1421,Ligand,PDGFA
RLN2,1422,Ligand,RLN2
APOB,1423,Ligand,APOB
CSF2,1424,Ligand,CSF2
TFF1,1425,Ligand,TFF1
S100B,1426,Ligand,S100B
TP53,1427,Ligand,TP53
RLN1,1428,Ligand,RLN1
IFNW1,1429,Ligand,IFNW1
IFNA6,1430,Ligand,IFNA6
IFNA4,1431,Ligand,IFNA4
IFNA16,1432,Ligand,IFNA16
IGF1,1433,Ligand,IGF1
APOD,1434,Ligand,APOD
S100A8,1435,Ligand,S100A8
INHA,1436,Ligand,INHA
IL4,1437,Ligand,IL4
IL5,1438,Ligand,IL5
FGF1,1439,Ligand,FGF1
IL6,1440,Ligand,IL6
EDN1,1441,Ligand,EDN1
HLA-DQB2,1442,Ligand,HLA-DQB2
CCK,1443,Ligand,CCK
S100A9,1444,Ligand,S100A9
S100A6,1445,Ligand,S100A6
APOA4,1446,Ligand,APOA4
CRH,1447,Ligand,CRH
ASGR1,1448,Ligand,ASGR1
GRP,1449,Ligand,GRP
MSMB,1450,Ligand,MSMB
INHBA,1451,Ligand,INHBA
FGF4,1452,Ligand,FGF4
IL3,1453,Ligand,IL3
NMB,1454,Ligand,NMB
FGF2,1455,Ligand,FGF2
CXCL1,1456,Ligand,CXCL1
INHBB,1457,Ligand,INHBB
GIP,1458,Ligand,GIP
SCT,1459,Ligand,SCT
CSF3,1460,Ligand,CSF3
NPS,1461,Ligand,NPS
SAA1,1462,Ligand,SAA1
APELA,1463,Ligand,APELA
CSH1,1464,Ligand,CSH1
CSH2,1465,Ligand,CSH2
CGB8,1466,Ligand,CGB8
CGB7,1467,Ligand,CGB7
SLURP2,1468,Ligand,SLURP2
PYY,1469,Ligand,PYY
CALCB,1470,Ligand,CALCB
CXCL8,1471,Ligand,CXCL8
CCL3,1472,Ligand,CCL3
MAPT,1473,Ligand,MAPT
PF4V1,1474,Ligand,PF4V1
FGF6,1475,Ligand,FGF6
CD8B,1476,Ligand,CD8B
IAPP,1477,Ligand,IAPP
HSPA8,1478,Ligand,HSPA8
FGF3,1479,Ligand,FGF3
SCGB1A1,1480,Ligand,SCGB1A1
PCNA,1481,Ligand,PCNA
FGF5,1482,Ligand,FGF5
PTHLH,1483,Ligand,PTHLH
PIP,1484,Ligand,PIP
GZMA,1485,Ligand,GZMA
BMP2,1486,Ligand,BMP2
BMP3,1487,Ligand,BMP3
MLN,1488,Ligand,MLN
IL7,1489,Ligand,IL7
CCL4,1490,Ligand,CCL4
CCL2,1491,Ligand,CCL2
CCL5,1492,Ligand,CCL5
SCG2,1493,Ligand,SCG2
OSM,1494,Ligand,OSM
CD59,1495,Ligand,CD59
EDN3,1496,Ligand,EDN3
MIF,1497,Ligand,MIF
HGF,1498,Ligand,HGF
SI,1499,Ligand,SI
LIF,1500,Ligand,LIF
IL9,1501,Ligand,IL9
CSF2RA,1502,Ligand,CSF2RA
VEGFA,1503,Ligand,VEGFA
CRISP2,1504,Ligand,CRISP2
CCL3L1,1505,Ligand,CCL3L1
